Group 1	Low 1	Mean 1	High 1	Group 2	Low 2	Mean 2	High 2	p-value	sig
Foreign	[ 51.50047417  -0.15715978]	[ 51.50286317  -0.15100673]	[ 51.50525217  -0.14485369]	Hathi	[ 51.50333264  -0.14474809]	[ 51.50391041  -0.14331727]	[ 51.50448818  -0.14188645]	[ 0.65398367  0.1839592 ]	
Foreign	[ 51.50047417  -0.15715978]	[ 51.50286317  -0.15100673]	[ 51.50525217  -0.14485369]	London	[ 51.50817846  -0.13727829]	[ 51.51101297  -0.13126753]	[ 51.51384748  -0.12525677]	[  4.41435121e-05   1.30951307e-05]	###
Foreign	[ 51.50047417  -0.15715978]	[ 51.50286317  -0.15100673]	[ 51.50525217  -0.14485369]	Prominent	[ 51.49608053  -0.15954972]	[ 51.49875657  -0.15456679]	[ 51.5014326   -0.14958386]	[ 0.10346148  0.46175568]	
Hathi	[ 51.50333264  -0.14474809]	[ 51.50391041  -0.14331727]	[ 51.50448818  -0.14188645]	London	[ 51.50817846  -0.13727829]	[ 51.51101297  -0.13126753]	[ 51.51384748  -0.12525677]	[ 0.00051976  0.01724425]	###
Hathi	[ 51.50333264  -0.14474809]	[ 51.50391041  -0.14331727]	[ 51.50448818  -0.14188645]	Prominent	[ 51.49608053  -0.15954972]	[ 51.49875657  -0.15456679]	[ 51.5014326   -0.14958386]	[ 0.00012609  0.00062984]	###
London	[ 51.50817846  -0.13727829]	[ 51.51101297  -0.13126753]	[ 51.51384748  -0.12525677]	Prominent	[ 51.49608053  -0.15954972]	[ 51.49875657  -0.15456679]	[ 51.5014326   -0.14958386]	[  1.96462609e-07   2.08453976e-07]	###
