Group 1	Low 1	Mean 1	High 1	Group 2	Low 2	Mean 2	High 2	p-value	sig
early	0.0055120130353491755	0.006389147388746489	0.007266281742143803	late	0.007351276030195111	0.00821264825130167	0.00907402047240823	0.008306364533947707	##
