Group 1	Low 1	Mean 1	High 1	Group 2	Low 2	Mean 2	High 2	p-value	sig
Nonwhite	0.4532831694904166	0.49254066117496964	0.5317981528595227	White	0.46895399740159405	0.528950741040223	0.5889474846788519	0.31282147561444845	
