Group 1	Low 1	Mean 1	High 1	Group 2	Low 2	Mean 2	High 2	p-value	sig
early	0.006341408965384519	0.008393450206416716	0.010445491447448912	late	0.009035185644578614	0.011216069099409308	0.013396952554240001	0.0683044848853029	
