Group 1	Low 1	Mean 1	High 1	Group 2	Low 2	Mean 2	High 2	p-value	sig
early	0.013772670369030973	0.0189134235231471	0.024054176677263228	late	0.019784792362665008	0.023500098251196953	0.027215404139728897	0.1461649757562726	
