Group 1	Low 1	Mean 1	High 1	Group 2	Low 2	Mean 2	High 2	p-value	sig
early	0.0016364937781094544	0.002917021240971387	0.0041975487038333195	late	0.0012469317701589626	0.003162761885002127	0.005078591999845292	0.8411813505046483	
