Group 1	Low 1	Mean 1	High 1	Group 2	Low 2	Mean 2	High 2	p-value	sig
early	238.09237936602568	272.1152283734785	306.1380773809313	late	241.93629701029522	274.30533432331504	306.67437163633485	0.9277888057443859	
