Group 1	Low 1	Mean 1	High 1	Group 2	Low 2	Mean 2	High 2	p-value	sig
early	0.0021883331267312824	0.002510633708301192	0.0028329342898711016	late	0.004877575926839848	0.0054244287292344465	0.005971281531629045	1.0019619143657734e-21	###
