Group 1	Low 1	Mean 1	High 1	Group 2	Low 2	Mean 2	High 2	p-value	sig
early	0.004267139912406289	0.006708108584346314	0.00914907725628634	late	-0.004698238826106198	0.0024318817942221315	0.00956200241455046	0.1506871615419503	
