Group 1	Low 1	Mean 1	High 1	Group 2	Low 2	Mean 2	High 2	p-value	sig
early	0.6652547663801925	0.7000023668282896	0.7347499672763868	late	0.6224982598869162	0.6664269203637126	0.7103555808405091	0.22862615714315918	
