Group 1	Low 1	Mean 1	High 1	Group 2	Low 2	Mean 2	High 2	p-value	sig
Nonwhite	0.0036627673951704688	0.005775010270997586	0.007887253146824704	White	0.0029278861121211884	0.011117030251331003	0.019306174390540817	0.07138550184971243	
