Group 1	Low 1	Mean 1	High 1	Group 2	Low 2	Mean 2	High 2	p-value	sig
early	0.6970074430975787	0.7025418704147137	0.7080762977318488	late	0.7280810622083246	0.7352343342026364	0.7423876061969482	1.7791917774253364e-12	###
