Group 1	Low 1	Mean 1	High 1	Group 2	Low 2	Mean 2	High 2	p-value	sig
Nonwhite	0.0059355037408613575	0.008758465277828748	0.011581426814796139	White	-0.0003505498729526931	0.004525319347459153	0.009401188567871	0.13694201930959485	
