	author	spec_world_subcity	weight	pub_date_avg	books	wordcount	ethnicity	corpus
3049	Nicholson, John Gambril,	0.938775510204082	1.8696792192786347	1910.0	1	37366		Hathi
3306	Price, Alice.	0.8804664723032062	2.394282728947375	1887.0	1	51063		Hathi
1614	Goetel, Ferdynand,	0.8666666666666666	0.836009448128121	1931.0	1	63954		Hathi
3349	Pyle, Howard,	0.8529411764705883	0.13525813460343072	1915.0	1	89599		Hathi
934	Craik, Georgiana M.	0.8456944422253975	5.509696578370379	1886.25	4	199416		Hathi
3646	Setoun, Gabriel,	0.8412698412698413	0.2674230658578087	1898.0	1	83971		Hathi
3274	Polevoĭ, Petr Nikolaevich,	0.8378378378378378	0.157037419533287	1893.0	1	83982		Hathi
4224	Warner, Anna Bartlett,	0.8285714285714281	0.24456201740730887	1882.0	1	153034		Hathi
312	Baynton, Barbara.	0.8235294117647058	0.16749583440214488	1902.0	1	36177		Hathi
3273	Polevoĭ,	0.8108108108108107	0.17473754974818825	1901.0	1	75475		Hathi
3123	Orme, Joseph.	0.804878048780488	0.7284276894933395	1881.0	1	40125		Hathi
2939	Moravia, Alberto,	0.8000000000000003	0.15115095005901524	1938.0	1	224027		Hathi
3413	Rees, Rosemary,	0.7985074626865667	1.4007045816943655	1900.0	1	102298		Hathi
2726	Marsh, Ngaio,	0.7912087912087913	0.43877078032675537	1935.0	1	73925		Hathi
1260	Eivind, R.	0.7853658536585364	1.3789990677568633	1893.0	1	52988		Hathi
145	Archer, Agatha.	0.7799999999999999	0.18909737517183695	1897.0	1	94248		Hathi
2932	Moore, M.,	0.7751937984496123	0.8318869518789251	1885.0	1	55273		Hathi
70	Adams, Herbert,	0.7748344370860932	0.7307291902070389	1926.0	1	73656		Hathi
584	Bruce, Mary (Grant),	0.7682926829268295	0.3476893919028388	1913.0	1	84064		Hathi
866	Compton-Burnett, I. (Ivy),	0.7631278958207807	0.14296529208228143	1929.0	2	129909		Hathi
155	Armfield, Anne Constance Smedley.	0.7625000000000003	0.8891297142063681	1910.0	1	32071		Hathi
490	Bourne, George.	0.7575757575757585	0.9803965421873996	1909.0	1	95982		Hathi
1565	Gibbs, A. Hamilton	0.7531645569620256	0.7666649806966854	1911.0	1	73458		Hathi
2960	Morrison, Steinie,	0.7453083109919574	1.5813463926751188	1922.0	1	168151		Hathi
4296	Whelpton, Edwin.	0.7358490566037742	0.2944874883882616	1884.0	1	64150		Hathi
77	Adolph, Karl,	0.7341772151898736	0.44547370040038176	1922.0	1	63211		Hathi
2303	Kerr, Telkin.	0.7297297297297298	0.4665953146026713	1904.0	1	56530		Hathi
2395	Lane, John,	0.7165991902834006	0.9339626600371784	1910.0	1	94266		Hathi
1358	Ferris, Lynn.	0.715384615384615	0.7065340400022533	1916.0	1	65584		Hathi
3259	Pitt, Ruth J.	0.7134831460674165	0.964892341542015	1893.0	1	65755		Hathi
4361	Wilson, Richard,	0.7108433734939759	0.8214978488108232	1914.0	1	72026		Hathi
4415	Xiaoxiaosheng.	0.7105263157894742	0.15136513293492024	1939.0	1	178968		Hathi
3962	Synge, Margaret Bertha,	0.7105263157894735	0.6183126794279383	1898.0	1	43812		Hathi
301	Baudiš, Josef,	0.7105263157894735	0.648043517322062	1917.0	1	41802		Hathi
486	Bourdillon, Francis William,	0.7093642740751865	0.7201510488512393	1908.5	2	51296		Hathi
1898	Hearn, Lafcadio,	0.7014925373134324	0.6577669930416087	1933.0	1	36307		Hathi
2218	Jocelyn, Robert,	0.6909090909090908	0.49845548834769426	1893.0	1	39330		Hathi
414	Bjørnson, B.	0.6900000000000001	0.5398657886585264	1896.0	1	66024		Hathi
4256	Webster, F. A. M.	0.6854838709677414	0.7743897565450039	1918.0	1	114151		Hathi
4109	Tucker, Horace Finn.	0.683636363636364	0.9367118208743354	1894.0	1	104644		Hathi
2139	Irish, William.	0.6833333333333333	0.2371872114879539	1940.0	1	90167		Hathi
843	Collier, John,	0.6799999999999993	0.6062540196344963	1934.0	1	29397		Hathi
1567	Gibbs, Arthur Hamilton,	0.6782608695652187	0.5641441460906843	1911.0	1	72660		Hathi
503	Bradby, G. F.	0.6782608695652175	0.8949546669348308	1913.0	1	45802		Hathi
2981	Murasaki Shikibu,	0.6770931033500026	2.084821564889117	1928.8	5	586557		Hathi
2298	Ker, Annie.	0.6666666666666669	0.18274729698775355	1910.0	1	46811		Hathi
447	Bloxam, John Francis	0.6666666666666667	0.4754131221125783	1907.0	1	8997		Hathi
703	Carter, E.	0.6666666666666666	0.11075328481737097	1904.0	1	9655		Hathi
1323	Fadeev, Aleksandr,	0.6666666666666666	0.2084196301448102	1929.0	1	82090		Hathi
798	Clarke, Forester.	0.6666666666666666	0.4780303109418592	1918.0	1	69345		Hathi
3909	Streuvels, Stijn,	0.6623376623376622	0.5377974703021658	1915.0	1	51034		Hathi
520	Bremer, Fredrika,	0.6621396825341992	1.2863786776123038	1905.0	2	511904		Hathi
1085	Deland, Margaret Wade Campbell,	0.66	0.39601474141334053	1924.0	1	90007		Hathi
2766	Matters, Leonard.	0.6596194503171217	2.581402919337149	1929.0	1	65312		Hathi
3921	Sturt, George,	0.6585365853658526	1.0127567928246812	1901.0	1	57720		Hathi
1473	Free, Richard William.	0.6566523605150213	0.8886139702636409	1904.0	1	93461		Hathi
1915	Hely-Hutchinson, M.,	0.6562500000000001	0.3267945914599025	1900.0	1	34903		Hathi
1966	Hilzinger, John George.	0.6548672566371673	0.5502586365521104	1899.0	1	73198		Hathi
880	Cooke, Harold P.	0.6538461538461542	0.33598468969660805	1912.0	1	27583		Hathi
122	Ambofilius,	0.65	0.23185415702598997	1881.0	1	30747		Hathi
1219	Durov, Vladimir,	0.6476190476190474	1.1039881942099086	1937.0	1	33901		Hathi
2282	Kelly, Myra,	0.6470588235294119	0.5273828239227476	1910.0	1	45959		Hathi
428	Blake, Paul.	0.6470588235294116	0.36209607703644553	1886.0	1	33469		Hathi
509	Bradshaw, John,	0.6461916461916457	1.8637856320219133	1885.0	1	77837		Hathi
2202	Jensen, Johannes V.	0.6461538461538466	0.20927912634028417	1922.0	1	110707		Hathi
52	880-01	0.6458333333333335	0.11209056413967425	1905.0	1	152637		Hathi
1964	Hilton, Harold H.	0.6454545454545454	0.7464022218433204	1907.0	1	52530		Hathi
2513	Lindsay, Norman,	0.6447989462043516	0.5644344192278717	1934.5	2	188649		Hathi
608	Bullett, Gerald William,	0.643145324504908	0.562728476737744	1929.0	2	112771		Hathi
3163	Parker, Augusta Bethell.	0.6428571428571427	0.11580547762304608	1884.0	1	43091		Hathi
3221	Perrault, Charles,	0.6409877341911303	0.35192285384072886	1919.0	3	91796		Hathi
1238	Eberhart, Mignon Good,	0.6363636363636366	0.03958456205293246	1936.0	1	99050		Hathi
2114	Hutton, Samuel King,	0.6341463414634148	0.8326320683957906	1919.0	1	52655		Hathi
2466	Leigh, Alfred.	0.6302521008403352	0.7143105978034189	1882.0	1	59381		Hathi
519	Brebner, Percy James,	0.6300312461400797	0.9742948713797233	1905.0	2	178343		Hathi
1809	Hamilton, Patrick,	0.629629629629629	0.6351706160918008	1935.0	1	242427		Hathi
2394	Lane, Anna Eichberg,	0.6284232625339922	1.37480414874309	1910.0	2	99168		Hathi
4456	[Higgenbotham, John C.]	0.6280991735537186	0.3434467787731338	1905.0	1	125578		Hathi
2628	Macdonald, W. A.	0.6250000000000002	0.16300965565833442	1908.0	1	69972		Hathi
87	Aikin, Lucy,	0.625	0.09678335221909666	1890.0	1	29463		Hathi
3798	Spalding, Kenneth Jay,	0.625	0.12852439482111983	1931.0	1	66560		Hathi
771	Chodzko, Alexander,	0.625	0.11411893651841912	1896.0	1	74962		Hathi
1027	Davidson, Hugh Coleman,	0.621267725397605	0.7155170807417538	1887.5	2	101473		Hathi
299	Batten, Harry Mortimer,	0.620689655172414	0.14578363529812088	1922.0	1	70905		Hathi
327	Beerbohm, Julius,	0.6201780415430274	1.4436532588805613	1881.0	1	83206		Hathi
2421	Lawrence, C. E.	0.6196609494116835	1.0114233956288619	1920.0	2	171197		Hathi
2083	Hull, Eleanor,	0.6140350877192984	2.3831147330619395	1930.0	1	93780		Hathi
56	Abbott, Charles T.	0.6105263157894737	0.6490558718228715	1899.0	1	52171		Hathi
94	Aitken, J. R.	0.6102941176470588	0.9246728547321162	1913.0	1	52425		Hathi
2269	Keary, Annie,	0.6097642620821531	3.0535607770086615	1895.0	3	555883		Hathi
4213	Warburton, Edward.	0.6097560975609755	0.3262945548017355	1935.0	1	44788		Hathi
3072	Nugent-Bankes, George.	0.6086956521739129	0.5048635572815252	1881.0	1	48715		Hathi
172	Ashby-Sterry, Joseph,	0.6086956521739114	1.4798358690571758	1893.0	1	55399		Hathi
3219	Perlesvaus.	0.6081081081081087	0.2689818901957862	1898.0	1	98061		Hathi
2268	Keary, A.	0.6074766355140186	1.784957445992321	1907.0	1	42734		Hathi
1876	Haviland, M. D.	0.6071428571428571	0.17348376770862278	1910.0	1	57529		Hathi
2364	Kúnos, Ignácz,	0.6066939001209801	0.25279733321893416	1903.3333333333333	3	263260		Hathi
4300	Whitby, Beatrice,	0.6060606060606062	0.25803559534998094	1893.0	1	45585		Hathi
572	Brown, John,	0.6060606060606061	1.0548428494331346	1919.0	1	11151		Hathi
1018	Das, Frieda Hauswirth.	0.6056338028169008	0.6072442793055256	1933.0	1	125027		Hathi
3777	Snowden, Keighley,	0.6041666666666669	0.24621758344732134	1893.0	1	69488		Hathi
3970	Takeda, Izumo,	0.6033755274261582	1.0836018192643035	1880.0	1	77959		Hathi
3443	Richards, Charles Napier.	0.6027397260273969	1.019293791553679	1909.0	1	76583		Hathi
659	Caird, Mona Alison.	0.6024590163934421	0.605672907456061	1915.0	1	143595		Hathi
4151	Veley, Margaret,	0.6006370053676253	0.6966854068612944	1885.5	2	92644		Hathi
3411	Rees, Alfred Wellesley,	0.6	0.07563092539708154	1905.0	1	94258		Hathi
2535	Lockwood, Frank,	0.5999999999999995	1.064532568354125	1894.0	1	20090		Hathi
3457	Ridge, W. Pett	0.5994742982177055	12.331465820175469	1906.5	10	948129		Hathi
3795	Southon, Arthur E. (Arthur Eustace),	0.5986077641080719	1.6420815388660572	1925.5	2	189000		Hathi
4049	Thurston, E. Temple (Ernest Temple),	0.5981308411214954	0.5449350357346981	1931.0	1	139977		Hathi
1992	Hodgson, William Hope,	0.5977094235226166	0.37741802822421516	1921.0	2	195453		Hathi
4118	Turner, Lilian Irene.	0.5968379446640301	1.2884084128539748	1896.0	1	69993		Hathi
574	Brown, Vincent.	0.5953055911071765	0.7942177615506367	1901.5	2	145290		Hathi
396	Bilby, Julian W.	0.5949367088607596	0.36467620798809225	1925.0	1	77216		Hathi
298	Batley, Dorothea Sibella.	0.5937500000000001	0.673920923233381	1922.0	1	16925		Hathi
2807	McCulloch, William,	0.59375	0.3742438869576976	1912.0	1	121911		Hathi
2197	Jenkins, Herbert George,	0.5919999999999999	0.5478919779391322	1917.0	1	81321		Hathi
2149	Ishikawa, Masamochi,	0.5909090909090909	0.7452082052697394	1912.0	1	63137		Hathi
1825	Hardinge, William Money,	0.5899581589958153	0.48594406500957454	1883.0	1	175307		Hathi
1306	Evans, Allen Roy.	0.5877192982456141	0.45739742752701795	1935.0	1	88838		Hathi
1765	Hacklaender, Friedrich Wilhelm,	0.5853658536585366	0.3508698595582369	1890.0	1	41651		Hathi
4014	Theal, George McCall,	0.584056859099574	0.6846952527767424	1884.0	2	105169		Hathi
2920	Montgomery, L. M. (Lucy Maud),	0.5808823529411763	0.6155913801075749	1925.0	1	78747		Hathi
4400	Wright, Harold Bell,	0.58	0.37021290850010985	1929.0	1	48140		Hathi
366	Bentley, Phyllis Eleanor,	0.5794392523364486	0.46815502901196676	1934.0	1	162934		Hathi
3166	Parker, H.	0.5791505791505793	0.475041890997142	1910.0	1	194337		Hathi
3846	Steele, Anna C.	0.5789473684210531	0.28367964721198835	1896.0	1	71620		Hathi
1119	Dickinson, G. Lowes	0.5789473684210524	0.20996368866142331	1920.0	1	32255		Hathi
2365	Kʻiačʻeli, Leo,	0.577777777777778	0.157821224146446	1940.0	1	101633		Hathi
3379	Randall, F. J.	0.5777777777777763	0.5811818616965475	1908.0	1	82796		Hathi
1450	Fox-Davies, Arthur Charles,	0.5766129032258065	1.1625878227049213	1906.0	1	76035		Hathi
4069	Tourneur,Nigel.	0.5757575757575758	0.2623812762442311	1898.0	1	44830		Hathi
1302	Escott, T. H. S.	0.5732758620689626	1.5233362675970603	1899.0	1	54285		Hathi
1184	Drayton, Michael,	0.5714285714285715	0.7899594485126922	1924.0	1	6317		Hathi
2420	Lawrence,	0.5714285714285714	0.7403504907333885	1913.0	1	94364		Hathi
2901	Mofolo, Thomas,	0.5697674418604649	0.41200958312570934	1931.0	1	74401		Hathi
1164	Douglas, Robin,	0.5697674418604647	1.0440887955903861	1925.0	1	58719		Hathi
4158	Vernaleken, Theodor,	0.5684931506849308	0.513325089933519	1884.0	1	101379		Hathi
3479	Roberts, S. C.	0.5652173913043479	1.283265669717434	1922.0	1	12777		Hathi
4202	Walker, William Sylvester.	0.5648148148148155	0.7349018123939859	1899.0	1	104764		Hathi
1622	Goldman, R. L.	0.564516129032258	0.2869075542653407	1900.0	1	77026		Hathi
4338	Williams, Charles,	0.5643564356435645	0.4051423020593799	1937.0	1	88859		Hathi
1755	Gunn, Jeannie,	0.5628103581644169	1.5400003472472692	1906.75	4	197325		Hathi
1643	Gotthelf, Jeremias,	0.5627289582461897	0.9768343212694893	1887.0	2	233443		Hathi
1615	Goethe, Johann Wolfgang von,	0.5625245855783851	2.37527904497508	1907.0	6	1103461		Hathi
3200	Pease, Howard,	0.5612046414747794	2.175109393556493	1909.0	2	114423		Hathi
2828	Mears, A. Garland	0.560975609756097	1.7740318948494926	1895.0	1	74140		Hathi
647	Cabell, James Branch,	0.5600566125822243	2.9082322957205182	1924.0	4	310899		Hathi
3216	Pepys, Samuel,	0.5599999999999997	0.7930780266640834	1913.0	1	11236		Hathi
1939	Herring, Robert.	0.5593220338983046	1.7373719120930633	1930.0	1	48418		Hathi
1198	Dudeney, Henry,	0.5577689243027898	0.8555838121058081	1899.0	1	104568		Hathi
1790	Hall, Julian Henry,	0.5576208178438669	0.6814443399577164	1933.0	1	140705		Hathi
2317	King, Katherine Douglas.	0.5573770491803278	0.2633906757908932	1898.0	1	82550		Hathi
485	Boult, Katharine F.,	0.5573770491803275	1.4325462376983664	1914.0	1	75889		Hathi
4018	Thirkell, Angela Mackail,	0.5562499999999981	1.6988548742515646	1937.0	1	67140		Hathi
1708	Grey, Edward.	0.5555555555555557	0.05631770118210649	1891.0	1	56962		Hathi
2747	Mason, Arthur Telford.	0.5555555555555557	0.10831511951700543	1939.0	1	29617		Hathi
3918	Stuckenberg, Viggo Henrik Fog,	0.5555555555555556	0.19779079442229178	1917.0	1	16219		Hathi
538	Brlić-Mažuranić, Ivana,	0.5555555555555555	0.25896299931263955	1924.0	1	49551		Hathi
249	Barclay, Florence L.	0.5555555555555555	0.13155231160874908	1891.0	1	48771		Hathi
884	Coon, Carleton S. (Carleton Stevens),	0.5555555555555545	0.5531563680582513	1932.0	1	104389		Hathi
735	Chambers, Stracey.	0.5548387096774171	1.3570532812710139	1900.0	1	40712		Hathi
2422	Lawrence, Charles Edward,	0.5537415240795143	0.688430189765529	1918.0	2	144936		Hathi
3732	Skeat, Walter William,	0.553191489361702	1.626873168272258	1901.0	1	20595		Hathi
1264	Eldershaw, M. Barnard, pseud.	0.5526315789473691	1.006263013615858	1929.0	1	148065		Hathi
1178	Döblin, Alfred,	0.5517241379310346	0.06254031691783293	1937.0	1	165282		Hathi
2600	MacBride, MacKenzie.	0.5517241379310345	0.9168371408512437	1908.0	1	56372		Hathi
1627	Golschmann, Léon,	0.5487012987012989	1.0655623600889337	1900.0	1	103029		Hathi
1366	Field, Isobel,	0.5477707006369424	2.208414963051035	1903.0	1	25340		Hathi
927	Cozzens, James Gould,	0.5471682631349644	2.200587874689978	1931.0	2	51508		Hathi
2103	Hutchinson, A. S. M. (Arthur Stuart-Menteth),	0.5454545454545459	0.35117580697416645	1925.0	1	145144		Hathi
1397	Fitzgerald, Geraldine Penrose.	0.5454545454545442	1.8973685346138687	1890.0	1	128121		Hathi
2235	Jones, Doris Egerton.	0.5436046511627918	0.9807529872865839	1916.0	1	125022		Hathi
3998	Tearle, Christian	0.54307116104868	2.747394453728165	1913.0	1	138560		Hathi
2232	Jones, Cecelia Anne.	0.5423728813559322	0.7456527845810073	1897.0	1	56407		Hathi
3701	Sime, William,	0.5412844036697247	0.8296051359140266	1884.0	1	46832		Hathi
2820	McKishnie, Archie P.,	0.5408163265306141	0.7265001477446138	1925.0	1	96163		Hathi
942	Crawford, J. H.	0.5384615384615383	0.06404606562475154	1900.0	1	72350		Hathi
4235	Watkin, Lawrence Edward,	0.5361445783132525	0.90569729157276	1938.0	1	65330		Hathi
3324	Proust, Marcel,	0.5359999999999983	0.6878762974431591	1924.0	1	129544		Hathi
119	Allonby, Edith.	0.5357142857142857	0.09079977139369477	1903.0	1	109916		Hathi
632	Burt, Maxwell Struthers,	0.5348837209302323	0.8781724032525722	1927.0	1	139626		Hathi
3059	Noble, Margaret E	0.5348360655737728	1.9981987626916196	1907.0	1	87050		Hathi
2762	Matheson, C. M.	0.5346534653465344	0.3334927264353356	1915.0	1	107950		Hathi
176	Ashton-Wolfe, Harry,	0.5326797385620897	1.2307711850710386	1929.0	1	88620		Hathi
2047	Houghton, Louise Seymour,	0.5319148936170216	0.2649783536099767	1906.0	1	63223		Hathi
405	Birkenfeld, Günther,	0.53125	0.21437641667716006	1935.0	1	53206		Hathi
2248	Joyce, P. W.	0.529750479846447	1.2948386201808335	1894.0	1	143420		Hathi
1376	Finlason, C. E.	0.5292324169525627	3.6509515233298795	1893.5	2	181438		Hathi
618	Burke, Barbara, 1867-1941.	0.5283757338551818	2.1926776258402354	1907.0	1	83068		Hathi
2275	Keith, Leslie	0.528049007075447	0.9606499186677285	1894.5	2	120029		Hathi
793	Clarke, A. W.	0.5272727272727273	0.4070200079596975	1899.0	1	144496		Hathi
1641	Gosse, Edmund,	0.5264500129339931	1.1882585099422398	1904.0	2	116505		Hathi
2911	Monro, W. D.	0.525959367945824	2.0238830789365587	1911.0	1	78020		Hathi
2597	M. de (Bernard Le Bovier), Fontenelle,	0.5250000000000011	0.7846802164092572	1929.0	1	36340		Hathi
1778	Hall, Alice Marples.	0.5250000000000001	0.2845609039628816	1903.0	1	50104		Hathi
3808	Spender, Stephen,	0.5245901639344258	0.27255622491711917	1940.0	1	79774		Hathi
1230	Eady, K. M.	0.5243243243243237	1.1654574555712722	1907.0	1	56580		Hathi
696	Carr, Alice Vansittart (Strettell),	0.5238095238095238	0.24468833167866422	1889.0	1	61182		Hathi
1609	Gobineau, Arthur, comte de,	0.5234042553191486	0.6940165397734595	1926.0	1	120694		Hathi
1929	Herbert, A. P. (Alan Patrick), Sir,	0.5232374649141754	1.5411214866143255	1927.0	2	150301		Hathi
1499	Fønhus, Mikkjel,	0.523076923076923	0.5520160167676222	1922.0	1	41971		Hathi
2706	Mardrus, Joseph C. V.	0.5217391304347826	1.6839731730893177	1924.0	1	14605		Hathi
1086	Delannoy, Burford.	0.5211267605633808	0.20902003840213815	1900.0	1	121076		Hathi
1948	Hémon, Louis,	0.5206611570247923	0.7379983159900178	1924.0	1	58441		Hathi
2997	Myers, Leopold Hamilton,	0.5192173574315427	0.65552901456091	1929.0	2	450470		Hathi
2589	Lyrienne, Richard de,	0.518624641833811	2.1347434475325278	1897.0	1	58273		Hathi
1989	Hodgetts, Edith M. S.	0.5185185185185185	0.19561183528538081	1890.0	1	98398		Hathi
2725	Marsh, A.	0.5176470588235295	0.3795678330994595	1923.0	1	79821		Hathi
3555	Rydings, Egbert.	0.5172413793103454	0.42593438658397736	1895.0	1	48537		Hathi
1226	Dwyer, Vera G.	0.517241379310345	0.292226691944682	1922.0	1	70745		Hathi
890	Coppard, A. E.	0.5166666666666665	0.5169807411098998	1922.0	1	41368		Hathi
1395	FitzGerald, John D.	0.5166666666666649	0.7837241046323735	1922.0	1	109153		Hathi
1332	Faraday, Michael,	0.5164835164835164	0.160697412560345	1932.0	1	201846		Hathi
3130	Oursler, Fulton,	0.5148514851485155	0.5539226338425411	1925.0	1	64992		Hathi
3612	Schwann, Duncan,	0.5147540983606556	0.952074241662283	1910.0	1	114187		Hathi
3318	Prindle, Frances Carruth,	0.513888888888889	0.7035887419742352	1901.0	1	72951		Hathi
469	Booth, Edward Charles.	0.5128205128205131	0.15656794963060255	1924.0	1	88787		Hathi
1829	Hardy, Thomas,	0.5128075623005898	8.935790523824766	1900.5333333333333	15	2223469		Hathi
2800	McArthur, Alexander, of Glasgow.	0.5110294117647074	0.8158260236005195	1935.0	1	118839		Hathi
463	Bompas, Cecil Henry	0.510204081632653	0.19466577977164093	1909.0	1	179442		Hathi
3057	Nivedita,	0.508684863523574	1.9962577672441892	1913.0	1	143915		Hathi
1916	Henderson, B. L. K.	0.507246376811594	0.6263224048326755	1921.0	1	39268		Hathi
1762	Gwynne, Agnes M.	0.5066666666666668	0.42148447202713246	1900.0	1	63426		Hathi
4241	Watson, Henry Breneton Marriott,	0.5060240963855416	0.4260516716718874	1898.0	1	69439		Hathi
1680	Gray, Maxwell,	0.5055006181477636	2.6406044652954463	1899.3333333333333	3	395554		Hathi
1342	Farrar, Frederic William,	0.503681848656044	1.1342911737250747	1904.0	2	255794		Hathi
3501	Rohmer, Sax,	0.5031249999999995	1.055544806607965	1924.0	1	108059		Hathi
3512	Rook, Clarence,	0.5031055900621116	0.7241261718224468	1901.0	1	79250		Hathi
3131	Overhill, J.	0.5028571428571437	0.46316128925639427	1934.0	1	134677		Hathi
3299	Pratt, Ambrose,	0.5014024197783901	2.751395527156217	1906.25	4	410440		Hathi
576	Browne, Frances,	0.5003200462226047	0.3531625953318489	1910.5	2	88551		Hathi
802	Clear, Gwen.	0.5000000000000012	0.6860498064018704	1930.0	1	56112		Hathi
1062	De Selincourt, Hugh,	0.5000000000000011	0.355326555017713	1915.0	1	110345		Hathi
2876	Miller, George Noyes,	0.5000000000000006	0.44730629131455335	1891.0	1	28687		Hathi
4266	Wells, David Dwight,	0.5000000000000006	0.7940597739457413	1901.0	1	120301		Hathi
2244	Jones, William Tudor,	0.5000000000000001	0.13703119945046663	1926.0	1	46821		Hathi
806	Cleland, E. Davenport.	0.5000000000000001	0.1711847989164852	1890.0	1	41644		Hathi
2892	Mitchell, William,	0.5000000000000001	0.14546632633814674	1935.0	1	14702		Hathi
913	Court Treatt, Stella.	0.5	0.0216879214057746	1930.0	1	65740		Hathi
2768	Matthews, W. R. (Walter Robert),	0.5	0.061354847801687845	1933.0	1	11619		Hathi
1531	Garstin, Norman,	0.5	0.020626178363746632	1900.0	1	34562		Hathi
641	Buxton, B. H.	0.5	0.3148113319128044	1880.0	1	43025		Hathi
967	Cruikshank, George,	0.5	0.09839640808941494	1885.0	1	36225		Hathi
2933	Moore, T. Sturge	0.5	0.6609326688372066	1920.0	1	21572		Hathi
1571	Gibson, Ashley.	0.5	0.5389829709191206	1914.0	1	18517		Hathi
973	Cuming, Edward William Diron,	0.49999999999999983	0.5717349185827061	1897.0	1	109725		Hathi
4144	Vane, Capel.	0.4999999999999998	0.4073666718938774	1895.0	1	73499		Hathi
3628	Searcy, Alfred.	0.4999999999999996	1.0107952087792167	1912.0	1	105085		Hathi
1455	Francis, John Cyril,	0.4999999999999995	0.7271214381040152	1895.0	1	23530		Hathi
3350	Pyle, Katharine,	0.49905415696858724	1.2361205920701162	1927.0	2	164833		Hathi
2693	Manners-Sutton, D.	0.49874055415617224	1.7777940419444234	1939.0	1	79597		Hathi
2573	Luce, Morton,	0.498727735368956	0.8319404937874397	1897.0	1	168379		Hathi
2694	Manners-Sutton, D. (Doris),	0.4987277353689559	1.7583133554681316	1934.0	1	79668		Hathi
177	Asquith, Margot,	0.49696969696969817	0.9094921259426486	1928.0	1	129331		Hathi
3539	Russell, Dora.	0.49673202614379086	0.7472864590766742	1883.0	1	72978		Hathi
761	Chesterton, G. K.	0.4966333608270206	3.885398774540432	1909.0	2	195824		Hathi
195	Author of Cynthia.	0.4963503649635036	1.3104448099408297	1883.0	1	37264		Hathi
2900	Moberly, A.	0.4957264957264969	0.7123218602732359	1886.0	1	58546		Hathi
2484	Lethbridge, Mabel.	0.49568965517241187	1.1303676925858943	1934.0	1	73157		Hathi
3816	St. Aubyn, Alan.	0.4950258694523729	4.48708559904527	1893.4285714285713	7	363728		Hathi
870	Connolly, Roy.	0.49431818181817644	1.9840636945321355	1940.0	1	252950		Hathi
3164	Parker, Eric,	0.494117647058823	0.4058495955343727	1901.0	1	74652		Hathi
4392	Work, George.	0.4938271604938271	0.25950008585926854	1932.0	1	111259		Hathi
2607	MacDonald, Philip.	0.49367088607594933	0.9333493268959518	1933.0	1	90509		Hathi
3181	Paton, Margaret Whitecross	0.4927184466019415	1.3129403150728134	1894.0	1	111851		Hathi
1770	Haig-Brown, Roderick Langmere,	0.4925373134328358	1.051772492572962	1931.0	1	22706		Hathi
1301	Escholier, Raymond,	0.4921874999999998	0.5096450761030803	1925.0	1	89522		Hathi
4114	Turley, Charles.	0.49180327868852397	0.26921024802097754	1913.0	1	161531		Hathi
3763	Smith, Logan Pearsall,	0.49129608180163514	2.6759255417112904	1906.0	2	65416		Hathi
4351	Willoughby, George,	0.4909909909909937	1.4688229614735904	1913.0	1	53873		Hathi
4138	Van Druten, John,	0.49056603773584906	0.33057504996075027	1929.0	1	114294		Hathi
2489	Levy, Amy,	0.49003984063744843	1.5152545231400396	1888.0	1	59044		Hathi
3406	Rebek, Lillie.	0.4888888888888889	0.4142307854365929	1893.0	1	38722		Hathi
2411	Latto, William Duncan.	0.4888888888888882	0.48399768078200095	1894.0	1	99421		Hathi
2417	Lawler, O'Dermid W.	0.48859934853420045	1.0857830109473843	1910.0	1	100782		Hathi
1602	Glanville, Ernest,	0.4879032258064548	0.7821806599126483	1897.0	1	113014		Hathi
2909	Monk, Thymol.	0.4871794871794873	0.31049560080972755	1894.0	1	44771		Hathi
1551	Geldart, Edmund Martin,	0.48648648648648685	0.16280264377894155	1884.0	1	81008		Hathi
2729	Marsh-Caldwell, Anne,	0.48648648648648646	0.7352054887198508	1882.0	1	197321		Hathi
2910	Monkhouse, Allan Noble,	0.4857142857142855	0.27875574452868346	1924.0	1	44754		Hathi
142	Apollonius,	0.48559670781893033	1.9459052190523578	1889.0	1	89023		Hathi
1255	Eggar, Emilie Mary (Hughes)	0.484848484848485	0.5326519319851868	1904.0	1	44166		Hathi
1674	Graves, Charles L.	0.4839866483250658	4.3523412218582855	1906.5	2	150047		Hathi
3527	Rouse, W. H. D.	0.4838709677419356	0.30665419580443126	1900.0	1	36033		Hathi
2805	McClinchey, Florence E.	0.48333333333333356	0.22452739916887307	1930.0	1	95251		Hathi
3336	Pugh, Edwin William,	0.48314606741573074	0.3209328351801022	1923.0	1	98847		Hathi
1911	Heliodorus, of Emesa.	0.48298401041588174	2.721502719666256	1923.0	2	238631		Hathi
65	Adam, Hargrave Lee.	0.4828660436137072	1.8188655652172117	1910.0	1	62906		Hathi
3546	Russell, T. Baron.	0.4827586206896558	0.41300897637898576	1899.0	1	100112		Hathi
4255	Webb, Mary,	0.48275862068965486	0.0904632972547435	1937.0	1	114265		Hathi
1751	Guicciardi-Fiastri, Virginia,	0.4827586206896542	0.4077575046013837	1914.0	1	76051		Hathi
4039	Thonger, M. Ellen.	0.4812499999999996	0.4341117134314128	1905.0	1	131373		Hathi
2811	McFadden, G. V.	0.4802631578947375	0.291017560319242	1920.0	1	186171		Hathi
1059	De Morgan, William Frend,	0.47967479674796704	0.2782185881723828	1910.0	1	157582		Hathi
